2022-07-14 15:06:00,0.6,0.8,0.5,0.5,454125,3437200
2022-07-14 15:07:00,0.5,0.55,0.45,0.55,393375,3437200
2022-07-14 15:08:00,0.5,0.65,0.45,0.45,346775,3437200
2022-07-14 15:09:00,0.5,0.65,0.45,0.65,490725,3351200
2022-07-14 15:10:00,0.7,2.75,0.6,0.6,1481050,3351200
2022-07-14 15:11:00,0.65,1.05,0.55,0.8,631275,3351200
2022-07-14 15:12:00,0.9,0.9,0.45,0.5,656200,3322950
2022-07-14 15:13:00,0.5,0.75,0.45,0.5,628150,3322950
2022-07-14 15:14:00,0.55,0.55,0.3,0.3,710225,3322950
2022-07-14 15:15:00,0.3,0.35,0.2,0.25,683550,3189225
2022-07-14 15:16:00,0.2,0.25,0.15,0.15,342600,3189225
2022-07-14 15:17:00,0.15,0.2,0.15,0.15,281775,3189225
2022-07-14 15:18:00,0.15,0.2,0.1,0.1,252625,2982900
2022-07-14 15:19:00,0.1,0.2,0.1,0.15,277450,2982900
2022-07-14 15:20:00,0.1,0.15,0.1,0.1,295300,2982900
2022-07-14 15:21:00,0.1,0.15,0.05,0.05,321025,2751225
2022-07-14 15:22:00,0.05,0.1,0.05,0.05,274500,2751225
2022-07-14 15:23:00,0.05,0.1,0.05,0.05,245725,2751225
2022-07-14 15:24:00,0.05,0.1,0.05,0.05,138150,2491475
2022-07-14 15:25:00,0.05,0.05,0.05,0.05,56100,2491475
2022-07-14 15:26:00,0.05,0.05,0.05,0.05,59875,2491475
2022-07-14 15:27:00,0.05,0.05,0.05,0.05,29425,2347500
2022-07-14 15:28:00,0.05,0.05,0.05,0.05,31550,2347500
2022-07-14 15:29:00,0.05,0.05,0.05,0.05,50225,2347500
2022-07-14 15:30:00,0.05,0.05,0.05,0.05,0,2347500
